Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Have Mortgage,Home Mortgage,Own Home,Rent,business loan,buy a car,buy house,debt consolidation,educational expenses,home improvements,major purchase,medical bills,moving,other,renewable energy,small business,take a trip,vacation,wedding,Loan-to-Income Ratio,Credit Utilization Ratio,Delinquency Ratio,Debt-to-Income Ratio
Rent,1168386.0,1,0.0,7.0,10.2,286506.0,0.0,0.0,0.0,debt consolidation,0,151866.0,70015.0,7623.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12997930478454894,0.2443753359440989,0.0,0.07829261904884173
Rent,1891298.0,0,0.0,6.0,24.0,329802.0,1.0,0.0,0.0,debt consolidation,0,128810.0,30761.0,20804.0,739.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06810666536949757,0.09327111418366171,0.0,0.13199823613201092
Rent,192223.0,2,0.0,4.0,12.3,111604.90000000002,0.0,0.0,0.0,other,0,72336.0,8417.0,2806.0,745.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.37631292821358525,0.07541783559682413,0.0,0.17517154554865963
Home Mortgage,1168386.0,10,0.0,14.0,19.1,1572648.0,0.0,0.0,0.0,debt consolidation,1,722551.0,722551.0,31080.0,731.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6184180570462159,0.459448649666041,0.0,0.31920957628728863
Home Mortgage,1168386.0,0,0.0,7.0,16.3,418198.0,0.0,74.0,0.0,home improvements,1,216502.0,196840.0,5134.0,731.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1853000635064097,0.47068613431915024,4.5398773006134965,0.05272914944205083
Rent,1093184.0,1,0.0,12.0,7.7,413292.0,0.0,0.0,0.0,debt consolidation,1,532972.0,178828.0,13938.0,716.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.48754098120718925,0.4326916562624004,0.0,0.1529989461975294
Rent,1179786.0,5,0.0,10.0,17.0,522082.0,0.0,38.0,0.0,debt consolidation,0,353495.0,353495.0,27627.0,737.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.29962637291847843,0.6770871242448504,2.235294117647059,0.28100350402530627
Rent,556833.0,1,0.0,12.0,18.5,533236.0,1.0,0.0,1.0,debt consolidation,1,270798.0,200336.0,10301.0,671.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.48631816002284345,0.37569856498811033,0.0,0.22199115354154655
Rent,2622773.3,2,0.0,20.0,16.7,971058.0,0.0,0.0,0.0,debt consolidation,0,386612.0,386612.0,37200.0,745.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14740580133250558,0.3981348178996517,0.0,0.17020151913243894
Rent,2251956.0,0,0.0,11.0,8.7,445852.0,0.0,0.0,0.0,debt consolidation,0,478038.0,131689.0,9665.0,742.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.21227679404038088,0.2953648295847052,0.0,0.05150189435317564
Rent,788424.0,1,0.0,10.0,22.7,854700.0,0.0,13.0,0.0,debt consolidation,0,349701.0,323304.0,14651.0,716.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.44354433654987674,0.37826605826605825,0.5726872246696035,0.22299168975069253
Rent,1168386.0,1,0.0,6.0,7.0,125620.0,0.0,0.0,0.0,debt consolidation,0,80124.0,48393.0,2095.0,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06857665189415142,0.3852332431141538,0.0,0.02151686172206788
Rent,1160292.0,3,0.0,18.0,26.2,783882.0,0.0,0.0,0.0,debt consolidation,1,358270.0,342551.0,23979.0,728.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3087757219734343,0.43699306783418934,0.0,0.24799619406149487
Home Mortgage,1155162.0,10,0.0,13.0,7.2,240856.0,0.0,0.0,0.0,debt consolidation,1,222926.0,111492.0,20023.0,671.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.19298245614035087,0.4628989935895307,0.0,0.20800199452544318
Rent,1068313.0,7,0.0,10.0,5.8,691306.0,0.0,0.0,0.0,business loan,0,178244.0,120593.0,9615.0,708.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1668462332668422,0.17444228749641982,0.0,0.10800205557734484
Home Mortgage,1373054.0,10,0.0,20.0,16.2,773300.0,0.0,0.0,0.0,debt consolidation,1,397474.0,305862.0,15561.0,704.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2894816955487548,0.39552825552825555,0.0,0.13599756455317855
Rent,1243778.0,2,0.0,13.0,16.0,830698.0,1.0,68.0,0.0,debt consolidation,1,349701.0,448381.0,17102.0,683.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2811603035268352,0.5397641501484294,4.25,0.16500050652126022
Rent,1691019.0,5,3.0,11.0,20.4,681934.0,3.0,71.0,2.0,major purchase,1,543906.0,116014.0,38753.0,693.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3216439318541069,0.17012496810541783,3.480392156862745,0.2750034151005991
Rent,627190.0,0,0.0,4.0,13.9,356224.0,0.0,0.0,0.0,debt consolidation,0,132044.0,82137.0,2948.0,743.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.21053269344217862,0.23057682806324112,0.0,0.05640396052232976
Home Mortgage,2337741.0,5,0.0,19.0,28.1,1455102.0,0.0,46.0,0.0,debt consolidation,0,629603.0,629603.0,33897.0,740.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2693211095668853,0.43268650582570845,1.6370106761565835,0.1739987449422327
Home Mortgage,1241897.0,10,0.0,8.0,15.1,143726.0,0.0,0.0,0.0,debt consolidation,0,112354.0,95076.0,5765.0,748.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09046966052740284,0.6615087040618955,0.0,0.05570510275811923
Home Mortgage,919486.0,9,0.0,7.0,15.7,1266628.0,0.0,0.0,0.0,business loan,0,760266.0,760266.0,18773.0,746.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8268380377732777,0.6002283227593264,0.0,0.24500209899878844
Rent,927200.0,10,0.0,20.0,26.0,790042.0,0.0,34.0,0.0,debt consolidation,0,343552.0,311809.0,22485.0,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3705263157894737,0.39467395404294964,1.3076923076923077,0.29100517687661775
Home Mortgage,807576.0,10,0.0,8.0,17.0,703692.0,0.0,0.0,0.0,debt consolidation,0,267168.0,111207.0,8547.0,743.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3308270676691729,0.15803362834876622,0.0,0.12700228832951946
Rent,599070.0,1,0.0,11.0,8.8,149534.0,0.0,0.0,0.0,debt consolidation,0,107294.0,91048.0,4493.0,708.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17910093979000785,0.6088782484251073,0.0,0.08999949922379688
Home Mortgage,1259833.0,2,0.0,20.0,20.0,828058.0,0.0,0.0,0.0,debt consolidation,0,466796.0,451250.0,28556.0,730.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3705221247578052,0.5449497498967464,0.0,0.2719979552845496
Home Mortgage,1168386.0,5,0.0,10.0,10.6,521268.0,0.0,63.0,0.0,debt consolidation,0,317306.0,256158.0,18001.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.27157634548856285,0.4914132461612836,5.943396226415095,0.1848806815555818
Home Mortgage,1168386.0,7,0.0,9.0,12.5,359854.0,1.0,0.0,1.0,debt consolidation,0,208221.0,208221.0,16184.0,731.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1782125085374183,0.5786263317901149,0.0,0.16621904062527282
Own Home,1204619.0,1,0.0,8.0,9.9,832194.0,0.0,0.0,0.0,debt consolidation,0,315514.0,315514.0,29413.0,747.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.26192015898802856,0.3791351535819773,0.0,0.29300218575333775
Rent,1913737.0,8,0.0,11.0,20.1,545094.0,0.0,17.0,0.0,debt consolidation,0,447656.0,293740.0,15948.0,693.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2339171996988092,0.538879532704451,0.8457711442786069,0.10000120183703404
Rent,1640042.0,6,0.0,10.0,6.6,690250.0,0.0,0.0,0.0,debt consolidation,1,536184.0,481061.0,32664.0,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.32693309073792015,0.6969373415429192,0.0,0.23899875734889717
Home Mortgage,1224512.0,10,0.0,8.0,21.0,611182.0,1.0,0.0,1.0,debt consolidation,0,222224.0,222224.0,20204.0,744.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18147964250248264,0.3635970954641989,0.0,0.19799560967961113
Home Mortgage,830889.0,10,0.0,13.0,12.6,519552.0,1.0,26.0,1.0,debt consolidation,1,309870.0,127889.0,22503.0,710.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3729379014525406,0.2461524544222715,2.0634920634920637,0.3249964796741803
Home Mortgage,1168386.0,10,0.0,12.0,18.1,280170.0,0.0,0.0,0.0,debt consolidation,0,187594.0,159695.0,11285.0,731.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16055824017062853,0.5699932184031123,0.0,0.11590347710431313
Rent,1168386.0,10,0.0,7.0,31.4,129294.0,1.0,62.0,1.0,debt consolidation,0,35967.0,35967.0,2433.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.030783491072299735,0.27817996194719014,1.9745222929936306,0.02498831721708408
Rent,1016557.0,5,0.0,5.0,29.5,193094.0,1.0,0.0,1.0,debt consolidation,1,239778.0,36689.0,7099.0,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2358726564275294,0.19000590386029603,0.0,0.08380051487521113
Rent,410628.0,4,0.0,20.0,5.8,744216.0,0.0,0.0,0.0,debt consolidation,0,199253.0,199253.0,11258.0,726.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.485239681658338,0.26773544239844344,0.0,0.3289985095999299
Rent,843885.0,7,0.0,13.0,18.0,542542.0,0.0,45.0,0.0,debt consolidation,1,421784.0,260984.0,9353.0,671.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4998121781996362,0.48103925594700503,2.5,0.13299916457811195
Home Mortgage,1509854.0,10,0.0,7.0,19.0,760452.0,0.0,0.0,0.0,home improvements,0,629068.0,189791.0,4152.0,747.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.41664160905623987,0.24957656762031002,0.0,0.03299921714284958
Home Mortgage,1168386.0,10,0.0,7.0,7.4,237732.0,1.0,11.0,0.0,debt consolidation,0,361746.0,62624.0,22110.0,731.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.30961172078405597,0.263422677637003,1.4864864864864864,0.22708248815032017
Own Home,583509.0,10,0.0,17.0,25.6,326348.0,0.0,0.0,0.0,home improvements,0,229444.0,229444.0,11816.0,737.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.39321415779362445,0.7030654393469548,0.0,0.24299882264026776
Home Mortgage,724603.0,3,0.0,13.0,19.1,229702.0,0.0,0.0,0.0,major purchase,1,300828.0,130549.0,4173.0,705.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4151625096777132,0.5683407197151091,0.0,0.06910818751785461
Own Home,873905.0,8,0.0,8.0,18.0,182270.0,0.0,0.0,0.0,debt consolidation,1,404756.0,83429.0,15730.0,671.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4631578947368421,0.4577220606792122,0.0,0.21599601787379635
Rent,751260.0,1,0.0,11.0,19.1,733106.0,0.0,0.0,0.0,debt consolidation,0,438140.0,438140.0,11707.0,712.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5832068791097622,0.5976489075249691,0.0,0.18699784362271385
Rent,1239826.0,4,0.0,7.0,19.9,214016.0,0.0,45.0,0.0,debt consolidation,0,349701.0,86507.0,8297.0,740.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2820565143818568,0.4042080965909091,2.261306532663317,0.08030481696625172
Rent,1168386.0,5,0.0,10.0,12.0,423698.0,1.0,0.0,1.0,debt consolidation,1,771232.0,121847.0,28863.0,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6600832259202011,0.28757983280544164,0.0,0.29643970400193087
Home Mortgage,2057966.0,10,0.0,13.0,28.2,772772.0,0.0,13.0,0.0,debt consolidation,0,515218.0,421116.0,37215.0,741.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25035301846580554,0.5449421045275967,0.46099290780141844,0.21700066959318084
Rent,1168386.0,10,0.0,6.0,15.5,123706.0,0.0,31.0,0.0,debt consolidation,0,273592.0,52136.0,19647.0,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23416234018552087,0.42145085929542625,2.0,0.20178605358160745
Rent,1168386.0,2,0.0,20.0,21.0,1706333.1999999997,0.0,0.0,0.0,debt consolidation,0,777483.2999999999,766592.9999999992,16609.0,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6654335981430793,0.44926336778772125,0.0,0.17058403644001213
Rent,689643.0,0,0.0,9.0,31.4,381700.0,0.0,0.0,0.0,debt consolidation,1,350174.0,196137.0,13908.0,719.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.507761261986274,0.5138511920356301,0.0,0.24200347136126954
Rent,479275.0,2,0.0,12.0,9.7,310508.0,0.0,0.0,0.0,debt consolidation,0,219355.0,219355.0,7828.0,730.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4576808721506442,0.7064391255619823,0.0,0.19599603567888998
Home Mortgage,2622773.3,3,0.0,6.0,14.2,111604.90000000002,0.0,38.0,0.0,home improvements,1,392788.0,0.0,19902.0,690.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1497605607011479,0.0,2.676056338028169,0.09105781273585484
Own Home,1254494.0,8,0.0,14.0,12.0,552530.0,0.0,0.0,0.0,debt consolidation,1,352132.0,322107.0,8290.0,710.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2806964401583427,0.5829674406819539,0.0,0.07929890457826023
Rent,1168386.0,3,0.0,4.0,11.6,557084.0,0.0,0.0,0.0,debt consolidation,0,395362.0,151069.0,3571.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3383830343739141,0.27117813471576996,0.0,0.0366762354221978
Home Mortgage,1874920.0,10,0.0,12.0,13.1,577390.0,0.0,27.0,0.0,debt consolidation,0,349701.0,429837.0,40546.2,741.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18651515798007381,0.7444482931813852,2.0610687022900764,0.2595067522880976
Rent,227088.0,10,0.0,3.0,16.0,282546.0,0.0,0.0,0.0,debt consolidation,0,199614.0,199614.0,6112.0,700.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8790160642570282,0.7064831921173897,0.0,0.32297611498626083
Rent,595118.0,3,0.0,9.0,19.2,111604.90000000002,0.0,0.0,0.0,business loan,0,93676.0,45942.0,4711.0,731.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15740743852479677,0.4116485924901146,0.0,0.0949929257727039
Home Mortgage,1352876.0,8,0.0,7.0,10.5,444378.0,0.0,0.0,0.0,other,0,626604.0,2679.0,16122.0,724.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4631643993980232,0.006028651283366863,0.0,0.1430020194016303
Home Mortgage,577467.0,1,0.0,6.0,8.0,309870.0,0.0,0.0,0.0,debt consolidation,0,133738.0,96064.0,3330.0,708.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23159418633445722,0.31001387678703973,0.0,0.06919875940962861
Rent,1168386.0,2,0.0,4.0,10.7,230142.0,0.0,0.0,0.0,debt consolidation,0,140646.0,102353.0,3202.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12037631399212247,0.44473846581675663,0.0,0.03288639199716532
Rent,570057.0,1,0.0,13.0,12.0,380556.0,0.0,70.0,0.0,debt consolidation,0,281979.0,281979.0,18859.0,690.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.49465053494650535,0.7409658499668905,5.833333333333333,0.3969918797593925
Home Mortgage,1923940.0,8,0.0,8.0,16.9,213950.0,0.0,35.0,0.0,debt consolidation,0,349701.0,120840.0,2998.0,739.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18176294479037808,0.5648048609488198,2.0710059171597637,0.018699127831429255
Home Mortgage,1046425.0,1,0.0,11.0,11.3,749210.0,0.0,0.0,0.0,debt consolidation,1,527296.0,505343.0,12034.0,713.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5039023341376592,0.6745011412020662,0.0,0.13800129010679218
Rent,676818.0,1,0.0,14.0,23.6,213444.0,0.0,33.0,0.0,debt consolidation,0,76186.0,64144.0,8629.0,728.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11256497315378729,0.3005191057139109,1.3983050847457625,0.15299238495430087
Rent,2622773.3,10,0.0,6.0,31.6,377652.0,0.0,19.0,0.0,debt consolidation,0,380798.0,274284.0,40546.2,684.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14518906380509516,0.7262876934320486,0.6012658227848101,0.18551142029698106
Own Home,1670841.0,0,0.0,20.0,12.8,332794.0,0.0,43.0,0.0,debt consolidation,1,257950.0,118123.0,33974.0,681.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1543833315079053,0.35494329825657916,3.359375,0.24400167340878037
Home Mortgage,1341172.0,10,0.0,13.0,27.8,1706333.1999999997,0.0,0.0,0.0,other,0,777483.2999999999,766592.9999999992,9355.0,751.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.579704392874292,0.44926336778772125,0.0,0.08370291058864933
Rent,581115.0,10,0.0,6.0,29.5,118888.0,1.0,38.0,1.0,debt consolidation,0,282040.0,69825.0,9152.0,713.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4853428323137417,0.5873174752708431,1.2881355932203389,0.18898841021140395
Own Home,1493096.0,10,0.0,11.0,14.3,522368.0,0.0,70.0,0.0,debt consolidation,1,259336.0,178201.0,14807.0,731.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1736901043201509,0.34114072837539816,4.895104895104895,0.11900373452209369
Home Mortgage,1168386.0,8,0.0,7.0,14.6,180158.0,0.0,13.0,0.0,home improvements,0,222332.0,121049.0,23093.0,731.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19028985283972932,0.6719046614638262,0.8904109589041096,0.2371784667053525
Home Mortgage,1168386.0,5,0.0,10.0,27.1,549648.0,0.0,0.0,0.0,debt consolidation,0,292314.0,112024.0,20961.0,731.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25018615423327567,0.20381043868075568,0.0,0.21528159358294263
Rent,2193968.0,9,0.0,11.0,14.3,825682.0,0.0,0.0,0.0,debt consolidation,0,528409.0,528409.0,26693.0,741.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2408462657613967,0.6399667184218621,0.0,0.14599848311370084
Rent,1168386.0,3,0.0,18.0,14.5,526416.0,1.0,0.0,1.0,debt consolidation,0,278692.0,278692.0,10694.0,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2385273360002602,0.529413999574481,0.0,0.10983356527722858
Rent,863208.0,10,0.0,7.0,27.7,142164.0,1.0,0.0,1.0,debt consolidation,1,226556.0,92568.0,4489.0,676.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.26245817925691145,0.6511353085169241,0.0,0.06240442627964523
Rent,1168386.0,10,0.0,16.0,21.1,721248.0,0.0,0.0,0.0,debt consolidation,0,500802.0,500802.0,15230.0,731.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4286271831398185,0.6943547850392653,0.0,0.15642090884348153
Home Mortgage,2259252.0,1,0.0,20.0,14.5,836044.0,0.0,0.0,0.0,debt consolidation,0,349701.0,234669.0,34454.0,745.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15478618587036772,0.28068977230863446,0.0,0.18300216177743783
Rent,1168386.0,10,0.0,10.0,17.3,254760.0,1.0,0.0,1.0,debt consolidation,0,124168.0,74366.0,14343.0,731.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.106273098102853,0.29190610770921654,0.0,0.1473109058136609
Home Mortgage,2280456.0,8,0.0,12.0,31.9,1224674.0,0.0,18.0,0.0,home improvements,0,660132.0,491815.0,17350.0,719.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2894736842105263,0.401588504369326,0.5642633228840126,0.09129752996769067
Home Mortgage,2504086.0,10,0.0,17.0,20.1,1706333.1999999997,0.0,0.0,0.0,debt consolidation,0,643150.0,643150.0,22954.0,750.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25684022034387,0.3769193496322993,0.0,0.10999941695293212
Own Home,1160634.0,0,0.0,8.0,24.2,951786.0,0.0,2.0,0.0,debt consolidation,1,447964.0,277837.0,19770.0,692.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.38596491228070173,0.2919112069309698,0.08264462809917356,0.20440552318818853
Home Mortgage,1195898.0,1,0.0,7.0,28.0,990528.0,0.0,0.0,0.0,debt consolidation,1,349701.0,359290.0,20629.0,728.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.29241707904854763,0.3627257381921561,0.0,0.2069975867507095
Rent,848331.0,7,0.0,8.0,12.0,473462.0,0.0,0.0,0.0,other,0,344698.0,344698.0,12838.0,735.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.40632488969517794,0.728037308168343,0.0,0.18159892777701156
Rent,1291088.0,6,0.0,13.0,26.6,876040.0,0.0,20.0,0.0,debt consolidation,0,241824.0,203509.0,15816.0,750.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1873024921616497,0.23230560248390483,0.7518796992481203,0.14700159865167983
Rent,1043138.0,1,0.0,17.0,13.7,811624.0,0.0,26.0,0.0,debt consolidation,0,349701.0,9804.0,17386.0,746.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.33523944099438424,0.012079485081761997,1.8978102189781023,0.2000042180420999
Home Mortgage,1159494.0,1,0.0,9.0,14.2,646844.0,0.0,0.0,0.0,debt consolidation,0,446974.0,413402.0,17296.0,732.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3854905674371752,0.63910618325284,0.0,0.1790022199338677
Rent,766612.0,3,0.0,12.0,22.1,441496.0,1.0,64.0,0.0,debt consolidation,0,88770.0,47272.0,13160.0,730.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11579521322389945,0.10707231775599325,2.8959276018099547,0.20599729719858287
Rent,1400414.0,2,0.0,13.0,17.8,337942.0,0.0,31.0,0.0,debt consolidation,0,326568.0,257412.0,12020.0,715.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.233193898375766,0.7617046712157708,1.7415730337078652,0.10299811341503298
Home Mortgage,1401212.0,10,0.0,14.0,13.6,449900.0,0.0,26.0,0.0,debt consolidation,1,346126.0,221863.0,17982.0,675.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.24701900925769976,0.49313847521671483,1.911764705882353,0.15399811020744897
Home Mortgage,910727.0,10,0.0,15.0,20.6,688006.0,0.0,69.0,0.0,debt consolidation,1,397100.0,388588.0,13964.0,672.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.43602528529405626,0.56480321392546,3.349514563106796,0.18399366659822317
Home Mortgage,695153.0,10,0.0,11.0,10.8,572968.0,0.0,26.0,0.0,other,0,110352.0,110352.0,6488.0,748.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.15874490939404706,0.19259714329596067,2.4074074074074074,0.11199836582737902
Home Mortgage,2622773.3,2,2.0,15.0,18.8,886842.0,2.0,0.0,0.0,debt consolidation,0,645612.0,618849.0,20560.0,706.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.24615623470011688,0.6978120116097343,0.0,0.0940683664882512
Rent,1548576.0,9,0.0,20.0,29.9,1706333.1999999997,0.0,0.0,0.0,debt consolidation,0,777483.2999999999,766592.9999999992,40546.2,742.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5020633795176987,0.44926336778772125,0.0,0.31419471824437417
Home Mortgage,1483216.0,10,0.0,15.0,13.5,236060.0,0.0,0.0,0.0,major purchase,0,184699.0,184699.0,36215.0,684.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.12452602992416478,0.7824239600101669,0.0,0.292998457406069
Rent,336661.0,2,0.0,7.0,9.7,158202.0,0.0,0.0,0.0,debt consolidation,0,132110.0,51509.0,505.0,723.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3924125455576975,0.3255900683935728,0.0,0.018000302975396617
Home Mortgage,1056172.0,10,0.0,19.0,18.5,603350.0,0.0,57.0,0.0,debt consolidation,1,433840.0,350683.0,26580.0,685.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.41076642819540754,0.5812264854562028,3.081081081081081,0.3019962657597437
Own Home,1168386.0,10,0.0,11.0,17.6,639034.0,0.0,0.0,0.0,debt consolidation,0,400158.0,20425.0,25357.0,731.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3424878422028336,0.031962305605022584,0.0,0.2604310561749285
